gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,gpa
14,7.84,6.3,1,26,0,1,5.0
37,7.85,6.98,0,13,1,12,5.0
34,7.64,6.83,0,16,1,21,5.07
15,8.54,7.01,1,11,0,15,5.93
13,7.53,9.26,0,8,0,6,5.58
28,6.33,6.34,0,24,0,3,5.0
16,6.77,6.08,0,23,0,1,5.0
26,5.13,5.64,1,26,0,7,5.0
20,9.93,8.98,1,30,0,6,6.17
7,8.54,6.06,1,26,1,4,5.0
2,6.5,6.05,1,26,0,8,5.0
27,7.16,8.57,1,3,0,13,5.0
19,6.74,7.18,0,17,0,12,5.0
19,9.35,7.91,0,27,1,3,5.0
31,5.8,8.74,0,10,1,8,5.23
36,7.64,7.45,1,20,0,1,5.29
22,7.37,6.37,1,24,0,1,5.0
21,8.49,7.15,1,23,0,15,5.0
30,7.38,5.92,1,22,1,11,5.08
11,5.39,7.84,0,24,0,14,5.0
27,7.2,7.66,1,21,0,1,5.02
30,6.33,7.98,0,8,0,24,5.7
31,7.6,8.45,1,24,1,1,5.87
5,9.22,7.23,1,22,0,20,5.0
17,5.41,5.53,0,8,1,4,5.0
16,6.54,6.81,1,31,0,1,5.05
25,6.84,6.03,1,24,0,3,5.14
29,7.04,7.19,1,8,0,2,5.49
39,8.39,8.61,0,13,1,6,5.6
20,7.29,6.91,0,15,1,29,5.0
20,8.0,7.46,0,15,1,3,5.0
36,6.75,6.83,0,22,1,9,5.0
27,7.78,8.08,0,12,1,22,5.0
37,8.43,6.73,0,29,1,9,5.0
27,6.62,5.49,1,28,0,4,5.0
13,8.44,7.93,1,24,1,46,5.0
11,7.56,8.21,1,20,1,2,5.0
9,8.75,8.0,0,27,0,7,5.0
31,7.26,6.41,1,17,1,15,5.43
36,7.96,6.1,1,14,0,1,6.1
43,7.45,7.65,0,29,0,12,5.36
33,7.38,7.26,1,22,0,3,5.47
36,7.81,7.11,0,14,0,1,5.07
19,8.14,9.26,0,16,0,3,6.01
13,6.0,5.71,1,14,1,34,5.0
33,9.22,9.53,0,36,0,22,5.95
29,5.27,6.51,0,20,0,2,5.1
26,6.68,5.5,1,21,1,1,5.0
28,7.39,6.93,0,25,0,4,5.0
28,7.99,8.31,0,10,0,8,5.92
37,9.39,7.33,1,28,0,20,5.7
37,5.27,5.08,1,15,0,33,5.0
30,6.89,6.79,1,34,0,13,5.91
33,5.0,5.5,1,17,1,9,5.0
30,7.54,7.68,1,28,0,1,5.37
20,7.83,8.06,0,0,0,1,5.09
32,9.41,6.61,1,10,1,9,5.73
11,7.64,6.45,0,17,1,7,5.0
35,8.75,8.32,1,3,0,18,5.98
13,8.2,6.46,1,24,0,3,5.0
27,6.98,5.86,0,22,1,1,5.0
16,5.81,5.41,0,12,1,5,5.0
30,7.83,7.62,1,19,1,34,5.0
24,5.71,6.94,1,26,0,15,5.0
9,9.05,6.9,0,3,0,1,5.0
29,7.31,7.1,1,9,0,20,5.05
19,8.93,9.18,1,17,1,6,5.69
33,6.92,5.95,1,20,1,4,5.08
25,7.82,5.85,0,19,0,4,5.0
28,7.75,7.7,1,27,0,9,5.54
15,7.45,7.02,1,23,1,7,5.0
19,6.98,6.25,1,25,0,10,5.0
20,7.97,7.98,0,8,0,8,5.25
33,6.39,7.7,1,21,1,1,5.0
41,6.05,5.31,1,17,0,2,5.0
16,8.99,6.91,1,31,0,18,5.0
35,8.37,9.51,1,21,0,10,6.88
3,7.58,7.79,0,14,0,5,5.0
13,9.5,8.46,0,26,0,2,5.2
15,7.18,8.29,0,24,1,1,5.33
11,9.09,7.64,0,13,0,3,5.0
9,7.71,8.05,0,17,1,1,5.13
29,6.27,7.54,1,17,0,6,5.25
22,9.72,8.38,0,29,0,17,5.56
28,8.69,7.17,1,21,1,3,5.0
31,7.35,7.29,0,25,0,18,5.53
27,8.37,6.79,1,16,0,12,5.44
31,7.02,7.02,0,22,0,1,5.0
24,8.49,6.22,1,30,0,10,5.0
13,5.0,5.57,0,17,0,1,5.0
35,6.28,6.49,0,20,1,10,5.0
19,8.68,6.51,0,9,0,1,5.04
15,7.2,6.53,0,13,1,4,5.0
23,7.75,7.05,1,17,0,8,5.68
15,5.88,7.09,1,11,0,1,5.0
20,9.72,8.81,0,30,0,1,5.33
28,8.93,7.09,0,13,0,3,5.0
28,7.26,8.48,1,26,0,6,5.26
16,7.01,7.99,1,21,1,19,5.0
20,8.74,8.05,1,20,0,2,5.0
35,9.88,8.03,1,31,0,4,6.95
29,8.64,7.83,1,1,1,6,5.99
45,10.0,9.15,1,18,0,3,6.83
36,6.39,8.1,1,11,0,9,5.52
36,6.52,8.26,1,4,0,2,5.0
11,6.07,6.77,1,10,0,14,5.0
32,8.03,7.89,1,20,0,7,5.0
24,7.71,8.62,1,14,0,1,5.9
19,7.32,6.44,0,27,0,9,5.0
26,8.47,7.11,1,18,1,8,5.09
34,8.98,7.61,0,17,1,4,6.17
30,5.67,7.55,0,17,1,1,5.0
16,6.78,7.9,1,19,0,2,5.0
32,8.48,7.2,1,16,0,5,5.85
18,6.94,5.58,1,13,0,2,5.0
27,6.54,7.12,1,27,0,8,5.0
21,8.72,6.55,1,15,0,12,5.27
22,5.95,5.29,1,16,0,19,5.0
32,7.14,5.71,0,23,0,10,5.28
14,7.89,7.61,1,22,1,11,5.0
44,6.81,8.37,0,12,0,9,6.28
6,8.44,7.47,1,26,1,42,5.0
19,6.82,7.17,0,24,1,3,5.0
28,9.19,8.9,1,21,0,3,6.54
30,7.35,5.7,1,16,0,1,5.0
23,8.31,7.94,1,16,0,6,5.21
24,8.4,7.41,0,18,1,1,5.05
29,6.75,7.52,1,10,0,3,5.0
22,5.04,5.9,0,19,0,6,5.0
38,7.93,6.42,0,27,0,31,5.13
33,7.59,7.32,0,27,0,33,5.31
33,8.17,9.08,1,16,1,13,6.22
15,7.23,7.97,0,28,0,4,5.0
24,6.98,6.46,0,35,0,20,5.0
21,9.91,6.47,1,17,0,20,5.02
14,5.73,5.22,1,25,1,24,5.0
28,8.38,8.8,0,1,0,10,5.62
19,6.81,5.94,0,9,1,2,5.0
31,7.1,6.69,1,20,1,1,5.5
14,7.12,8.42,0,11,1,24,5.0
42,6.54,5.46,1,36,0,1,5.0
16,8.19,8.92,1,24,0,3,5.35
27,9.17,7.38,1,27,0,6,5.73
32,8.06,6.11,1,19,0,1,5.6
19,7.62,6.93,0,11,0,23,5.0
33,6.32,6.04,1,15,0,3,5.0
12,8.12,7.8,1,22,0,1,5.0
39,10.0,7.22,1,14,1,50,5.96
25,7.04,5.61,1,25,0,3,5.0
19,7.05,6.78,0,25,0,20,5.13
22,6.83,5.55,0,20,1,6,5.0
33,6.91,7.19,1,5,0,10,5.35
19,5.0,5.15,0,33,1,2,5.0
17,7.99,6.78,1,18,0,6,5.0
22,6.49,7.04,0,41,1,2,5.0
13,5.57,6.35,0,25,1,30,5.0
43,8.4,7.68,1,18,0,1,5.73
19,6.2,7.47,0,23,1,3,5.43
33,7.09,5.81,1,3,0,22,5.0
27,9.26,7.61,1,28,0,6,6.08
15,5.81,5.24,1,40,1,9,5.0
24,5.66,6.86,0,3,1,10,5.25
32,7.82,6.93,1,17,0,1,5.49
23,8.88,6.53,0,19,0,1,5.37
36,5.61,6.91,0,27,1,27,5.0
35,7.99,8.53,1,36,0,3,6.27
34,8.2,6.86,1,23,1,4,5.45
20,5.03,5.42,0,37,1,11,5.0
14,8.46,7.61,1,21,0,2,5.0
18,8.55,6.07,1,23,0,13,5.0
26,7.13,6.34,0,22,0,6,5.0
30,9.0,8.88,0,29,1,19,6.18
3,8.86,7.62,1,16,1,3,5.0
24,7.62,5.79,0,26,0,2,5.0
26,6.96,5.59,1,10,0,17,5.0
22,6.33,6.97,1,17,1,3,5.1
37,7.45,8.04,0,14,0,5,5.0
29,8.18,5.96,0,20,1,15,5.39
38,7.11,7.51,1,17,0,10,6.07
22,5.0,7.8,1,29,1,5,5.0
34,9.02,9.59,0,12,1,2,5.98
41,7.73,7.57,1,6,0,14,6.26
38,7.04,7.55,1,9,1,1,5.0
14,8.53,6.06,1,27,0,26,5.0
22,9.33,9.8,0,12,0,1,5.79
21,5.0,5.8,1,23,0,16,5.0
29,8.02,6.33,1,17,1,5,5.56
31,5.79,6.37,1,26,1,2,5.0
16,8.1,8.92,1,18,1,5,5.91
25,7.65,9.3,1,42,1,2,5.48
4,8.26,7.51,1,35,0,1,5.0
39,6.9,8.02,1,17,0,2,5.22
19,5.25,6.52,0,16,0,20,5.0
25,6.96,5.9,1,45,1,1,5.0
21,7.99,8.85,1,11,1,35,5.45
36,8.72,6.86,0,19,0,1,5.41
0,6.09,8.34,0,20,1,10,5.0
24,8.73,8.88,0,19,0,19,6.61
23,6.72,7.56,1,6,0,27,5.69
20,7.93,9.2,1,23,0,1,6.33
42,6.89,9.07,0,12,1,11,6.62
16,7.72,7.03,0,31,0,1,5.19
32,8.57,6.62,1,8,1,4,5.38
28,6.03,5.31,1,20,0,13,5.0
37,6.68,9.01,0,2,0,4,5.99
18,7.72,6.75,1,2,0,3,5.0
17,10.0,9.09,1,13,1,1,5.72
35,6.46,6.06,1,14,0,1,5.0
29,9.95,9.5,0,31,1,1,5.7
9,9.91,7.14,0,19,0,20,5.05
19,7.38,5.86,0,30,0,1,5.0
28,7.14,6.82,1,16,1,11,5.0
33,6.67,6.34,1,24,0,14,5.0
18,7.42,7.75,1,14,1,8,5.0
0,5.81,6.59,0,13,0,13,5.0
30,7.41,7.78,0,5,1,10,5.0
12,9.3,7.38,0,22,1,6,5.15
4,6.77,6.23,1,22,1,4,5.0
0,7.21,6.45,0,26,0,28,5.0
33,5.46,8.64,1,21,1,35,5.09
26,7.95,7.52,1,36,0,10,5.13
22,7.82,5.85,1,21,0,2,5.0
38,7.58,6.63,1,27,0,5,5.0
31,7.24,7.17,0,17,0,6,5.24
41,7.15,8.98,1,12,1,14,5.88
11,8.1,8.41,0,25,1,11,5.96
24,7.47,6.17,1,19,0,7,5.0
8,7.88,9.36,1,26,1,11,5.13
22,7.76,7.19,1,22,0,1,5.0
22,8.85,8.86,1,13,1,14,5.31
31,8.31,6.18,1,28,1,2,5.28
25,7.73,5.82,1,13,1,10,5.0
31,9.32,6.3,1,25,0,1,5.0
32,8.0,5.9,0,30,1,1,5.0
46,9.07,9.72,0,16,0,1,6.66
21,8.23,7.59,0,29,1,24,5.0
15,5.29,5.52,1,23,0,9,5.0
27,9.07,8.09,1,26,1,4,5.59
16,7.66,7.4,1,13,0,15,5.0
39,7.44,7.78,0,21,0,9,6.53
22,7.84,8.52,1,8,0,9,5.0
19,7.09,6.72,1,33,1,6,5.0
20,7.77,6.31,1,3,1,1,5.0
32,6.79,7.81,1,17,1,2,6.01
23,9.03,8.45,0,12,1,1,5.45
18,7.36,7.21,1,25,0,10,5.0
41,7.04,9.11,1,35,1,2,5.75
16,6.39,6.36,0,25,0,5,5.0
25,7.82,6.3,1,43,1,4,5.0
31,7.72,7.66,1,8,1,1,5.62
8,7.97,6.58,1,9,0,31,5.0
29,6.27,7.3,0,12,1,27,5.0
14,5.58,5.7,0,20,1,1,5.0
33,8.25,6.95,0,11,0,17,5.44
15,9.28,9.67,0,13,0,6,6.99
31,6.27,6.35,1,24,0,14,5.0
36,9.41,6.88,1,10,1,1,5.87
33,7.84,8.48,1,10,0,1,5.44
27,7.49,6.04,0,16,0,22,5.0
22,7.02,6.28,1,17,0,22,5.0
19,5.84,7.26,0,28,0,6,5.0
39,8.69,8.49,0,12,1,20,6.06
18,6.57,8.15,0,14,0,11,6.0
14,6.56,6.08,1,24,1,2,5.0
31,8.69,8.13,1,26,0,3,6.37
17,5.24,5.98,1,31,0,1,5.0
15,5.67,5.97,1,23,0,14,5.0
10,7.48,8.41,0,21,1,42,5.0
20,7.85,6.68,1,24,0,7,5.0
24,8.08,7.62,0,17,0,10,5.2
27,7.14,7.2,0,17,0,13,5.1
34,10.0,6.78,1,5,0,2,5.79
30,7.23,8.08,1,27,1,4,5.44
23,7.22,7.66,1,21,1,5,5.06
23,6.54,5.46,1,26,0,9,5.0
30,7.65,7.49,1,0,0,19,5.24
37,8.24,6.56,1,19,1,2,5.0
26,8.94,8.74,1,13,0,6,5.97
20,5.71,5.21,0,32,0,13,5.0
15,7.2,6.69,1,24,0,1,5.0
10,8.04,7.69,1,21,0,7,5.0
31,8.2,7.42,1,16,0,1,5.81
30,7.51,7.95,0,23,0,7,5.8
30,8.15,5.95,0,12,0,14,5.15
23,6.53,8.59,1,19,0,2,5.0
39,9.37,8.26,0,15,1,18,5.82
20,8.69,8.94,0,38,1,4,5.65
34,5.89,7.58,0,31,1,2,5.44
24,6.21,6.75,1,28,1,6,5.0
18,6.24,5.42,0,8,0,20,5.0
30,8.31,6.8,1,26,0,1,5.0
29,5.96,8.36,0,21,1,3,5.0
28,7.1,8.49,1,29,0,10,5.17
25,8.05,6.66,0,22,0,4,5.0
24,7.42,5.73,0,19,0,1,5.0
48,7.81,7.02,1,21,0,4,5.68
36,6.22,6.46,0,5,1,17,5.0
32,8.21,7.1,1,13,1,34,5.65
26,6.76,7.48,1,22,1,1,5.0
35,7.11,7.95,1,29,1,8,5.16
30,7.79,8.28,0,15,0,1,5.73
25,7.62,7.66,1,19,1,11,5.0
21,7.53,5.76,1,7,0,1,5.56
24,6.6,6.52,0,31,1,1,5.0
0,7.14,9.14,0,28,0,15,5.0
27,7.5,7.54,0,25,1,1,5.17
20,5.85,7.04,1,23,1,3,5.0
40,6.94,7.36,1,32,0,31,5.74
25,7.97,7.73,1,13,0,42,5.49
13,5.97,5.29,0,12,0,1,5.0
24,8.89,7.31,1,28,0,8,5.61
14,9.02,7.57,1,27,0,8,5.49
29,6.01,8.05,0,10,1,6,5.0
27,9.13,7.69,1,15,0,25,5.84
34,7.33,5.7,1,33,0,14,5.08
17,8.0,7.75,1,23,1,14,5.2
25,6.9,6.13,1,26,0,3,5.0
11,8.61,6.2,1,10,0,5,5.0
32,7.99,6.42,1,25,1,6,5.58
30,6.52,7.43,0,8,1,3,5.26
29,6.1,8.05,1,4,0,1,5.0
25,5.75,7.13,1,25,0,1,5.0
29,7.73,7.88,0,31,0,1,5.49
41,8.19,7.85,0,17,0,2,6.34
22,8.28,7.49,0,15,0,2,5.24
26,7.36,7.84,0,33,1,2,5.0
14,6.11,5.33,0,18,1,6,5.0
16,6.68,7.02,1,19,0,7,5.0
25,8.88,6.47,0,33,0,3,5.44
36,6.92,8.2,1,17,0,23,5.66
22,7.67,7.05,1,14,0,8,5.0
22,6.21,6.8,1,26,1,15,5.0
20,7.9,5.87,1,14,1,25,5.0
19,6.95,8.05,1,18,0,1,5.0
27,8.76,8.19,1,9,0,5,6.4
10,8.43,8.01,1,21,1,5,5.0
37,6.91,6.12,0,20,0,4,5.0
18,7.35,6.29,0,27,0,1,5.0
32,6.84,7.19,1,26,0,16,5.51
12,5.8,5.91,0,24,0,1,5.0
31,6.47,7.3,1,23,0,50,5.0
31,7.74,5.82,0,19,1,14,5.0
28,7.89,6.76,1,24,0,8,6.17
15,7.68,9.09,1,11,0,1,5.64
27,7.14,7.5,1,1,1,7,5.47
13,8.62,7.66,1,29,0,3,5.0
22,7.58,9.26,1,25,0,2,5.4
35,8.34,6.0,1,18,0,17,5.37
32,5.37,5.66,1,28,0,4,5.0
25,5.0,5.98,1,14,1,5,5.0
15,7.84,8.15,1,14,0,18,5.0
31,5.79,7.56,0,13,1,1,5.0
25,7.25,6.16,1,24,1,9,5.0
1,7.14,8.09,1,7,0,8,5.31
32,9.4,7.3,0,13,0,5,5.87
24,7.98,8.57,0,22,0,17,5.09
37,7.7,6.13,1,10,0,28,5.42
14,8.5,7.32,0,14,0,6,5.3
0,7.94,6.77,1,2,0,6,5.0
27,6.95,8.09,1,24,1,6,5.59
27,8.79,6.99,1,14,0,12,5.83
8,6.17,6.71,0,11,0,11,5.0
15,7.89,7.8,1,9,0,2,5.0
52,5.64,7.17,0,16,0,1,5.0
21,7.74,8.15,1,7,1,29,5.0
32,7.73,7.44,0,35,1,3,5.0
18,9.51,7.31,1,0,0,10,5.43
4,5.62,6.22,1,16,1,17,5.0
23,6.78,6.96,1,20,1,3,5.0
22,8.49,7.71,0,13,1,10,5.92
21,7.9,7.12,1,21,1,1,5.0
23,7.72,7.24,0,13,1,35,5.0
27,6.35,5.41,0,32,0,1,5.0
23,6.79,7.64,1,11,0,5,5.99
12,8.99,7.79,0,1,0,7,5.0
29,7.44,8.18,0,9,0,15,5.16
5,7.95,7.29,1,23,1,1,5.0
4,7.36,5.71,1,19,0,5,5.0
32,6.08,6.35,1,26,1,3,5.19
30,8.62,7.28,1,24,0,3,5.83
24,8.1,8.11,1,14,1,15,5.42
11,10.0,6.5,1,16,1,1,5.44
17,6.28,6.83,0,16,1,13,5.0
22,8.49,7.99,1,35,1,16,5.0
9,5.93,5.98,0,25,0,23,5.0
17,7.69,7.29,1,35,0,9,5.0
31,8.67,6.84,1,26,1,4,5.27
39,5.01,5.64,0,19,0,5,5.0
20,7.25,6.65,0,11,0,34,5.0
32,6.82,6.2,1,21,0,21,5.0
5,6.66,7.62,1,19,0,6,5.0
31,7.96,6.52,1,19,1,28,5.0
16,8.84,6.61,1,18,1,17,5.0
28,7.34,8.96,1,3,1,23,5.99
22,7.75,8.23,0,30,0,11,5.15
38,7.64,5.79,1,19,0,19,5.38
16,7.5,6.35,1,8,1,22,5.0
31,6.19,7.01,1,23,1,1,5.0
22,8.83,7.89,1,13,1,33,5.43
23,7.85,5.86,1,24,1,4,5.0
23,7.97,8.51,1,27,0,5,5.66
16,6.53,7.73,1,28,0,15,5.0
24,6.95,7.49,0,18,1,10,5.0
24,7.29,8.51,1,16,1,22,5.11
27,5.66,7.07,0,14,1,5,5.0
25,5.47,7.01,1,14,0,4,5.0
32,6.78,8.57,1,19,1,1,5.7
34,8.13,8.49,0,18,0,6,5.5
14,6.72,6.03,0,13,0,12,5.0
33,6.28,7.45,1,10,0,3,5.0
13,6.52,6.16,0,19,1,6,5.0
30,6.95,7.52,0,16,0,2,5.0
31,7.08,7.52,0,10,0,14,6.02
5,10.0,6.5,1,26,0,1,5.0
25,8.77,7.4,0,34,1,12,5.36
20,8.73,7.8,0,27,0,4,5.34
17,8.9,7.11,0,14,1,1,5.0
38,6.3,7.12,0,19,0,19,5.54
18,6.03,7.56,0,32,0,6,5.0
16,6.17,6.72,1,10,1,9,5.0
25,9.1,7.87,1,26,0,13,5.45
31,6.84,8.41,1,8,0,10,5.54
23,6.0,7.2,1,33,0,13,5.0
36,6.98,7.21,1,16,1,14,5.0
30,7.21,6.06,1,37,0,8,5.69
3,7.82,7.95,1,33,0,4,5.0
19,7.8,7.59,0,19,1,2,5.16
19,6.51,8.2,0,14,0,23,5.0
29,8.32,7.45,1,21,0,35,5.31
0,6.73,5.52,0,18,0,4,5.0
50,7.31,5.69,1,16,1,1,5.0
30,8.32,8.17,0,6,0,2,6.38
26,6.73,6.32,0,15,1,11,5.0
36,6.82,7.4,1,11,1,1,5.21
48,8.21,7.48,1,24,0,15,6.16
33,6.47,6.67,1,27,1,25,5.0
34,7.04,6.91,0,25,0,33,5.33
26,8.17,6.44,0,22,0,1,5.3
23,9.96,7.87,1,13,1,31,5.88
20,8.23,6.75,1,21,0,13,5.18
16,8.07,6.93,1,26,0,1,5.0
18,8.14,7.0,1,15,0,5,5.62
11,6.21,6.53,0,20,0,12,5.0
24,7.64,8.16,1,18,0,31,5.75
8,7.46,7.0,0,33,1,1,5.0
26,7.89,8.34,0,26,1,1,5.76
24,7.64,8.81,0,24,0,6,5.07
26,7.96,8.18,1,6,0,34,5.2
19,7.13,7.6,1,21,0,35,5.72
55,7.57,7.51,1,18,0,2,5.56
38,6.03,7.62,0,18,0,3,5.0
12,7.12,7.13,0,7,0,23,5.0
27,9.17,8.68,1,11,0,13,6.16
18,7.88,7.91,0,19,0,35,5.0
14,7.47,6.76,1,28,1,22,5.0
11,9.78,8.77,1,15,0,2,6.23
29,5.87,6.76,1,16,1,14,5.0
18,6.17,6.64,1,34,1,1,5.0
34,9.56,7.27,1,17,1,17,5.77
34,7.56,7.34,1,18,1,9,5.14
38,7.21,8.11,0,19,1,31,5.0
16,6.06,7.65,0,9,0,32,5.0
29,8.04,7.68,1,24,0,1,5.83
31,8.15,7.98,0,14,1,1,5.48
20,6.19,8.09,1,19,1,6,5.0
17,7.33,6.94,1,23,0,21,5.0
41,7.1,5.86,0,35,1,16,5.0
27,7.81,8.61,0,9,0,33,5.0
31,6.16,6.19,0,26,0,9,5.0
16,9.0,6.88,0,26,0,2,5.0
12,8.6,6.08,0,14,1,1,5.0
19,7.06,7.62,1,24,1,2,5.0
23,7.24,5.67,0,33,1,11,5.0
14,7.34,6.31,1,13,1,26,5.0
24,6.57,7.49,0,21,0,3,5.13
8,6.97,7.75,1,23,1,20,5.0
13,7.18,6.37,1,24,0,5,5.0
31,9.44,7.59,0,26,1,3,5.82
31,8.64,6.57,1,21,0,7,5.71
21,8.62,6.91,0,24,0,5,5.0
14,7.94,7.56,1,12,1,24,5.44
14,6.16,6.22,0,21,1,6,5.0
21,7.45,6.88,1,16,0,3,5.06
31,8.66,6.1,1,10,1,18,5.0
34,5.99,7.89,1,15,0,50,5.0
20,8.26,7.91,0,22,0,10,5.3
13,10.0,8.73,0,23,1,2,6.33
27,8.77,8.89,1,9,0,2,5.72
16,9.2,6.79,0,12,1,1,5.36
19,7.76,6.85,0,25,0,1,5.0
38,8.66,6.1,0,24,0,24,5.0
33,6.64,8.99,1,27,0,1,5.26
26,8.46,7.28,1,30,0,6,5.02
12,8.29,8.48,1,24,0,11,5.56
27,7.85,5.95,1,16,1,18,5.0
35,9.08,8.67,1,20,1,1,6.33
21,6.85,8.91,1,33,1,5,5.02
38,7.28,7.02,1,42,1,2,5.0
37,7.61,6.12,0,23,0,2,5.0
41,6.26,6.63,0,24,0,3,5.0
28,7.77,5.83,0,25,0,8,5.0
30,5.44,6.49,1,20,0,1,5.0
39,8.76,8.39,1,29,1,5,5.97
29,7.56,7.13,1,28,0,2,5.23
19,6.87,6.66,1,22,0,34,5.0
20,6.5,7.4,1,17,0,8,5.28
27,7.22,7.7,1,7,0,20,5.17
12,8.33,6.0,1,25,0,2,5.0
23,8.16,7.44,0,21,1,16,5.71
35,6.65,9.0,0,14,0,5,5.95
3,6.48,5.45,1,10,1,1,5.0
40,8.29,7.3,1,25,0,14,5.46
36,6.63,8.93,0,7,1,14,5.35
20,7.57,8.33,1,22,1,50,5.0
30,7.65,6.66,1,26,1,15,5.0
25,7.87,7.48,1,24,0,1,5.72
37,8.53,7.46,1,16,0,3,5.57
34,5.98,5.91,1,10,1,6,5.0
10,5.21,6.38,0,24,0,1,5.0
30,6.82,6.65,1,29,0,15,5.0
22,9.66,7.92,1,15,0,7,5.84
25,9.93,7.09,1,24,1,28,5.53
17,9.7,6.47,0,32,0,8,5.0
42,7.27,7.04,1,22,1,7,5.0
35,5.36,8.31,1,16,0,1,5.0
17,5.0,6.49,1,28,0,1,5.0
11,6.76,6.58,1,14,0,18,5.0
21,7.26,7.87,1,9,0,46,5.35
29,9.06,7.45,1,26,0,5,6.12
27,8.54,9.42,0,16,0,16,6.62
37,7.77,7.23,0,17,0,9,5.46
32,6.43,7.57,1,14,1,31,5.0
34,6.35,6.01,1,16,0,2,5.31
28,7.8,7.77,1,31,0,7,5.1
11,8.34,7.69,0,33,0,5,5.0
23,7.97,7.23,1,34,0,7,5.0
35,6.26,6.25,0,28,0,3,5.0
24,8.28,6.71,0,23,0,6,5.0
30,8.01,7.6,0,8,1,9,5.01
21,6.22,7.42,0,18,0,1,5.0
14,6.56,6.73,0,37,1,13,5.0
23,8.33,7.7,1,16,0,12,5.92
28,7.22,7.03,1,32,1,21,5.0
18,9.41,7.83,1,20,0,5,5.54
22,8.1,7.12,1,0,0,1,5.19
15,6.92,6.99,0,25,1,6,5.0
36,7.49,9.25,1,30,0,1,6.46
22,7.58,7.5,0,19,0,10,5.08
39,6.63,7.57,1,29,0,1,5.34
40,6.4,7.28,0,6,1,4,5.46
24,8.34,7.13,1,8,1,1,5.62
14,8.51,8.81,1,21,1,1,5.62
4,8.22,7.06,1,23,1,32,5.0
10,9.32,8.8,0,30,0,50,5.48
11,6.85,6.6,1,25,0,8,5.0
38,9.51,6.74,1,10,1,2,5.7
26,6.42,7.21,1,21,1,24,5.0
28,6.28,5.63,0,24,0,25,5.0
2,5.39,7.08,1,5,1,19,5.0
13,6.97,5.74,0,19,0,7,5.0
33,6.9,6.63,1,17,1,1,5.1
27,8.13,5.94,1,14,1,1,5.04
23,7.79,9.34,0,23,1,22,5.2
30,6.07,5.32,1,10,0,20,5.0
41,7.03,7.02,0,23,0,5,5.56
22,7.05,8.22,1,24,0,3,5.0
25,5.37,7.6,0,28,0,10,5.0
26,6.32,7.69,0,11,1,16,5.0
48,6.58,6.54,0,7,1,13,5.61
4,9.22,9.08,1,22,0,9,5.62
31,7.73,8.18,1,17,0,2,5.87
23,8.29,7.61,0,43,0,3,5.34
30,5.7,6.86,0,23,0,12,5.0
18,8.93,7.26,1,20,1,16,5.53
24,9.06,6.66,1,18,1,1,5.0
32,5.1,7.73,1,10,1,2,5.0
56,6.65,8.27,0,24,0,11,5.54
33,8.09,6.4,1,19,0,4,5.4
16,8.27,7.22,1,19,0,8,5.24
