gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
55,8.13,5.97,1,41,0,10,3.81,3,4.73
10,8.27,7.36,0,30,1,34,2.19,5,3.39
8,8.59,6.89,0,18,1,3,5.4,9,4.05
49,3.38,3.33,0,28,1,29,3.74,4,2.05
41,1.0,3.39,0,3,1,9,5.23,3,0.0
12,5.61,4.59,1,17,1,10,2.86,7,1.94
52,2.46,3.02,0,16,1,3,3.06,5,3.33
35,7.4,6.51,0,31,1,5,6.61,3,2.92
44,6.67,7.38,1,5,1,19,5.16,4,5.4
23,1.95,3.36,1,18,0,17,1.19,4,4.04
22,8.92,7.88,1,36,0,29,10.0,4,0.49
24,3.82,4.0,1,12,0,5,6.6,5,1.58
4,9.99,7.92,1,4,1,16,4.59,3,4.34
32,1.0,2.55,0,25,0,10,5.47,2,0.0
1,8.88,7.62,0,25,1,21,4.8,5,1.77
50,1.0,2.3,1,21,1,1,7.29,7,4.09
22,9.24,8.88,1,37,0,11,4.66,5,4.99
16,2.02,2.84,1,6,0,14,5.88,4,1.87
26,8.12,5.17,0,34,1,12,2.78,5,3.53
2,6.33,8.54,1,37,0,6,1.81,6,3.01
10,9.91,7.62,0,16,0,18,2.14,4,4.35
15,8.92,8.67,0,47,1,13,6.46,6,0.32
12,9.96,9.38,1,7,0,3,5.7,2,5.88
18,4.19,5.46,1,4,0,2,2.93,2,3.61
40,7.46,6.28,0,53,0,14,3.57,6,4.25
47,2.94,4.05,0,6,1,4,2.9,4,1.99
19,6.22,4.45,1,6,1,13,4.68,6,4.21
9,1.0,4.59,0,21,0,16,7.53,6,0.0
29,10.0,7.15,0,1,1,1,6.09,3,1.25
51,1.0,2.35,0,32,1,9,10.0,7,2.72
18,5.96,5.67,0,39,1,7,4.08,8,2.71
72,1.53,2.81,0,19,1,8,6.6,5,5.84
10,4.22,3.87,0,22,1,5,6.71,7,2.73
52,1.0,3.99,1,16,1,23,5.58,3,3.24
27,4.89,5.88,0,5,0,26,2.06,2,2.64
17,1.01,2.93,0,20,0,6,4.69,5,1.81
52,8.21,6.52,0,5,0,6,8.31,6,5.19
21,8.41,8.11,1,20,1,1,4.66,9,4.53
57,9.98,7.52,0,12,0,5,2.17,5,5.22
23,9.8,9.45,0,21,0,9,5.04,4,5.65
40,9.21,7.64,0,15,0,5,5.71,3,7.9
12,3.95,5.6,0,17,0,3,4.3,5,2.6
17,1.68,2.9,1,14,0,28,3.2,4,1.68
15,2.37,3.49,0,39,1,14,7.26,3,2.58
34,7.38,7.65,1,48,1,22,3.72,5,3.77
34,1.0,4.79,1,45,1,9,4.77,4,3.14
35,1.0,4.16,0,6,1,6,4.36,2,2.29
52,1.0,3.48,0,24,1,18,10.0,5,1.58
6,7.64,7.18,1,15,0,17,3.22,1,4.14
15,3.76,3.75,1,17,0,4,8.09,2,3.12
6,1.23,3.04,1,44,0,17,8.32,8,0.34
9,7.8,5.77,0,17,1,13,5.41,3,0.76
4,4.0,4.78,1,3,0,11,6.35,6,2.01
16,8.79,7.72,1,29,1,8,9.99,4,2.23
20,9.97,6.02,1,20,1,12,8.64,3,3.69
5,9.96,8.01,1,54,0,13,10.0,4,5.0
8,1.0,3.01,0,10,0,17,6.58,4,1.37
8,1.0,2.52,0,16,1,16,4.51,6,1.25
40,1.0,2.96,0,22,1,12,5.8,4,2.37
51,8.17,5.56,1,5,0,7,4.93,4,6.6
54,4.94,4.19,1,23,1,1,3.3,5,4.36
22,7.42,7.48,1,38,1,17,6.45,2,4.26
3,1.0,2.6,1,32,1,11,5.78,6,1.24
57,5.95,5.91,0,41,0,11,4.57,5,5.82
24,9.0,6.85,0,23,0,2,5.97,7,7.73
18,8.85,7.33,1,16,0,25,1.38,5,2.86
0,2.01,1.0,1,41,1,7,4.52,3,0.0
10,5.41,6.09,0,19,1,17,6.51,3,5.48
19,9.93,9.77,1,25,1,5,7.02,5,4.96
22,9.89,6.87,1,8,1,3,8.05,4,4.31
23,2.35,2.47,0,22,1,15,3.11,5,1.65
11,5.0,5.44,0,40,1,12,3.91,4,0.26
7,1.12,4.15,0,11,0,8,6.29,1,1.5
41,9.07,7.44,0,11,0,3,3.39,7,5.83
8,3.39,2.8,1,20,1,36,4.33,8,1.08
20,1.51,2.69,1,24,1,4,2.95,4,1.05
57,1.0,1.57,1,8,0,9,3.51,6,0.0
12,2.77,2.99,1,32,0,36,4.1,6,2.09
11,4.81,4.58,1,27,0,8,6.05,4,3.65
30,5.02,4.08,1,24,0,28,6.58,3,3.64
23,1.0,1.82,1,2,1,13,6.2,4,0.96
19,4.32,4.67,0,12,0,25,2.72,5,3.97
38,9.43,7.87,1,3,0,26,2.62,7,4.84
10,9.7,6.39,0,17,1,4,6.49,3,2.31
17,9.86,8.31,1,8,0,52,3.32,9,4.43
21,1.0,2.22,0,24,0,28,5.64,1,0.0
7,9.27,8.28,1,16,0,10,5.48,3,3.83
39,9.17,8.28,0,51,0,24,3.28,4,4.33
0,9.37,7.08,1,41,0,9,7.45,8,2.62
23,2.28,3.98,1,48,1,24,8.78,9,1.15
18,4.83,4.06,1,26,0,9,1.64,3,3.14
25,2.54,4.85,0,4,1,22,10.0,4,2.81
30,9.89,7.14,0,22,0,13,10.0,6,5.35
45,7.59,6.91,1,3,1,24,5.8,5,4.97
6,8.74,7.06,1,7,1,10,1.09,5,4.13
9,1.69,2.0,1,20,0,21,2.31,3,1.33
26,9.21,8.43,0,24,1,12,4.07,4,5.42
37,9.93,7.34,1,9,0,15,3.22,7,6.4
19,1.0,1.0,0,22,0,5,3.86,7,3.36
21,9.96,5.09,1,19,1,9,8.29,5,0.0
62,8.12,6.0,1,19,1,27,4.28,6,6.37
69,4.4,6.02,1,16,1,9,5.91,5,5.66
26,1.0,3.86,1,2,1,13,4.89,5,2.19
21,2.64,2.86,0,24,1,10,3.52,6,2.34
33,9.24,7.17,1,7,1,14,10.0,9,5.6
49,4.03,3.95,1,2,0,4,2.55,4,4.52
62,1.0,1.27,0,41,0,9,4.82,6,0.38
23,6.87,5.17,0,19,0,12,3.84,8,3.68
0,1.05,3.61,1,23,0,2,2.94,6,0.35
29,1.24,3.25,0,31,0,46,10.0,4,2.28
54,1.0,2.87,0,23,1,17,3.51,5,3.71
13,9.77,6.53,1,34,0,20,4.51,2,3.47
26,1.52,3.01,0,39,1,22,4.97,7,1.05
49,8.06,4.53,1,9,0,16,7.8,3,9.04
24,2.89,4.58,0,28,1,42,6.67,3,3.46
37,1.0,2.86,0,16,1,7,2.6,6,1.58
32,1.0,1.25,1,23,0,2,3.35,8,1.13
22,9.91,9.56,1,26,1,9,6.01,5,6.98
14,9.99,6.2,0,44,0,3,4.9,6,2.86
24,3.66,4.73,0,3,1,12,3.65,7,3.01
16,9.98,8.54,0,44,0,6,6.58,3,2.8
13,5.76,4.21,1,6,0,26,3.06,9,2.89
45,1.0,2.56,0,21,1,24,3.01,6,2.17
7,2.19,1.68,0,39,1,2,2.24,7,2.75
21,2.59,1.0,1,20,0,12,5.54,9,0.24
17,3.68,3.14,1,2,1,12,4.89,10,2.35
21,9.04,6.81,1,32,0,9,6.84,5,6.19
10,3.17,4.55,0,41,0,3,2.97,6,0.91
6,5.3,5.25,0,22,0,6,0.9,8,4.14
22,8.01,6.9,1,4,0,20,5.09,3,4.8
29,5.7,4.41,1,24,1,2,3.02,5,2.94
24,9.51,7.18,0,29,1,27,4.49,3,2.79
13,1.0,1.67,0,11,0,7,5.12,6,0.0
34,3.24,2.72,1,19,1,51,3.58,2,1.92
15,9.31,6.99,0,56,0,5,5.74,5,3.73
12,6.93,6.23,1,8,0,18,2.47,4,4.17
10,2.07,2.67,1,15,1,68,5.18,5,1.82
5,4.59,4.43,1,22,0,7,5.75,9,1.02
52,3.41,4.74,0,3,0,11,4.73,6,3.6
18,1.87,2.62,0,6,1,28,4.75,1,1.0
48,4.0,3.07,0,44,1,22,4.48,8,2.77
64,8.79,7.84,0,7,0,27,3.92,8,8.21
14,2.39,3.7,0,12,0,31,6.49,5,2.35
4,1.0,2.93,1,13,0,3,1.65,5,1.44
30,3.46,4.7,1,4,1,15,8.79,3,3.92
47,9.16,7.95,1,14,1,31,4.5,9,5.65
34,4.62,4.8,0,31,1,10,6.19,4,2.3
9,4.31,6.98,1,5,1,16,5.01,5,5.15
18,9.94,6.68,0,2,1,15,1.5,5,6.56
42,1.06,2.05,0,31,1,9,7.42,0,2.78
29,9.89,8.9,1,17,0,10,8.2,6,5.42
4,4.76,5.0,1,18,1,5,3.98,10,2.05
31,1.58,3.71,1,5,1,12,1.57,5,1.76
14,1.0,2.77,0,27,0,33,2.18,3,1.56
11,1.0,3.97,0,22,0,32,4.04,6,2.0
27,1.0,1.59,1,21,0,8,4.77,8,4.33
8,4.81,6.23,1,3,1,2,6.84,8,2.64
3,7.64,7.75,1,5,0,12,7.61,6,4.65
15,1.0,1.39,0,43,1,2,4.95,4,0.79
39,6.86,6.75,1,9,0,8,5.96,5,6.22
34,6.51,5.86,1,12,1,26,2.67,2,3.93
25,3.27,3.36,0,14,0,8,3.08,5,4.36
38,7.85,4.82,1,13,1,20,3.05,9,3.77
17,7.33,5.39,1,20,0,4,4.09,4,2.93
19,1.0,3.31,0,9,0,28,3.73,7,1.22
15,8.11,7.68,1,23,0,8,6.92,3,3.99
0,9.69,7.6,1,20,0,25,3.9,6,3.66
24,8.96,8.19,1,42,1,29,5.14,2,5.8
39,9.9,8.89,0,18,1,9,5.69,3,6.71
2,3.16,4.05,0,21,0,3,4.64,4,3.66
15,4.36,3.89,1,22,0,12,6.5,7,2.65
13,2.17,3.74,0,41,1,4,5.76,3,2.33
9,7.22,6.82,0,0,1,9,2.9,1,3.27
58,6.98,6.86,1,20,0,13,5.88,8,5.27
29,7.7,7.49,0,29,0,12,3.06,4,4.85
19,1.52,1.55,0,21,0,3,3.89,8,0.45
34,8.78,6.76,1,20,0,25,5.52,5,3.47
14,1.68,1.11,0,27,1,12,6.52,1,0.27
27,7.49,7.24,1,2,1,28,1.8,8,5.07
26,8.23,6.73,1,24,0,26,7.25,4,3.47
19,4.16,4.93,1,35,0,23,10.0,4,3.83
51,1.0,1.12,0,25,1,49,0.92,6,2.01
37,1.0,4.0,0,7,0,8,4.88,7,2.26
24,7.48,5.29,0,17,0,8,1.31,3,2.84
59,8.58,7.93,1,37,1,23,0.76,11,5.66
6,9.54,7.84,1,7,0,5,7.44,11,3.99
2,1.0,2.41,0,0,1,11,2.86,8,1.81
4,9.13,7.21,1,17,1,19,3.73,3,4.55
31,5.25,4.51,1,23,1,27,3.53,5,0.43
26,2.82,4.99,1,18,0,12,3.92,2,2.85
24,9.93,7.97,0,41,1,1,4.46,3,5.19
39,5.99,4.32,1,0,1,26,1.94,8,4.57
28,7.37,6.04,1,15,0,28,10.0,5,3.89
19,4.23,4.67,1,23,0,9,3.71,4,3.03
11,1.34,3.7,0,33,0,20,1.98,7,1.21
6,9.07,6.84,0,29,1,31,6.83,8,3.08
18,9.49,7.16,1,25,0,27,4.93,8,4.98
20,2.81,3.71,0,22,0,22,7.9,4,2.15
41,7.01,7.08,0,14,1,16,4.86,9,3.74
9,9.56,6.37,1,20,0,51,3.39,3,3.37
11,6.63,6.49,1,1,0,14,3.63,5,2.68
0,9.66,7.33,1,38,0,1,6.8,5,4.45
5,3.95,4.04,1,20,1,9,6.88,5,2.3
8,9.96,9.98,1,2,1,12,6.56,1,4.63
60,1.0,2.4,1,45,1,18,6.04,1,3.6
4,9.64,8.54,1,24,0,8,9.55,1,5.34
26,2.93,4.47,1,5,1,13,4.44,6,2.08
17,1.0,1.42,1,6,0,26,2.21,3,2.47
3,1.0,1.0,0,12,0,45,3.47,6,0.0
27,7.92,7.58,0,50,1,4,2.93,5,4.3
36,5.64,4.3,1,39,1,12,6.89,9,2.81
21,1.0,1.0,1,15,1,3,2.13,8,1.23
36,9.01,8.43,1,41,0,10,2.19,3,5.29
6,2.56,2.52,1,23,0,6,4.93,4,2.02
72,3.94,3.59,0,22,0,18,8.89,8,3.86
14,1.0,4.57,1,14,0,16,7.38,12,2.27
32,1.0,1.0,0,23,0,8,5.22,9,0.82
28,7.16,5.04,0,19,1,13,7.56,3,0.0
28,8.33,6.54,1,6,0,6,3.75,8,4.33
27,9.97,7.74,0,2,0,21,9.57,5,5.58
15,8.07,5.95,1,25,0,15,2.13,6,4.08
5,2.09,2.1,0,41,0,15,2.73,4,0.89
54,4.86,6.43,1,49,1,1,6.26,8,0.0
29,6.29,6.04,1,27,1,4,6.39,6,5.17
63,1.0,3.19,1,0,1,5,8.99,3,4.98
7,9.31,7.45,1,18,1,44,3.37,5,3.44
17,8.49,7.39,0,27,0,8,7.71,4,3.83
8,1.53,3.85,0,29,1,50,4.98,6,1.25
59,1.0,1.6,1,2,0,18,2.52,3,3.31
12,8.53,7.39,0,20,0,3,2.14,7,4.32
24,5.5,6.0,1,5,0,20,3.86,8,9.93
10,2.79,5.22,1,45,0,5,4.19,3,2.82
21,7.93,8.71,1,24,0,44,1.94,1,4.29
25,5.78,5.54,1,14,1,8,5.81,7,3.2
31,1.0,3.74,1,20,0,5,6.22,2,3.99
39,1.0,1.0,1,0,1,16,3.8,6,3.68
26,9.04,8.98,1,24,1,10,4.25,3,5.56
65,9.34,6.88,0,18,1,23,7.46,4,7.66
35,2.0,2.96,0,30,1,25,5.86,4,2.23
4,6.98,6.63,1,5,1,10,5.94,2,2.84
15,9.98,7.83,0,18,0,13,4.81,3,4.67
41,9.57,7.94,1,8,0,24,4.86,6,5.87
9,8.3,8.56,1,15,1,35,5.05,1,3.14
49,1.0,2.22,1,11,1,17,2.6,5,2.55
55,5.03,3.93,0,24,1,16,4.06,5,5.6
22,9.83,9.71,1,26,1,17,5.14,5,7.1
60,1.63,3.5,1,14,0,18,6.28,4,3.65
10,9.69,9.74,1,10,1,13,5.94,5,5.11
30,3.72,5.1,0,1,1,73,5.32,4,3.41
5,9.37,6.3,1,18,0,16,4.36,1,3.82
34,9.99,8.64,1,8,1,1,6.22,1,6.46
10,3.95,3.38,0,6,1,7,6.21,3,1.15
20,4.79,4.88,0,13,0,9,4.21,3,3.09
51,8.62,7.1,1,25,1,4,4.22,7,2.63
53,3.51,2.49,0,21,0,15,1.71,4,5.69
13,9.91,7.13,1,3,0,4,10.0,6,6.63
17,1.0,4.81,0,12,0,8,5.6,6,3.23
40,5.37,5.46,1,22,1,7,6.75,7,4.34
9,4.38,4.46,1,19,0,6,8.14,4,4.59
9,1.0,4.41,1,5,0,11,1.76,4,0.74
13,8.43,6.66,1,12,1,9,4.11,5,3.94
10,1.0,2.51,0,17,0,5,3.88,2,0.0
11,8.8,8.27,1,6,0,36,3.99,2,4.47
42,3.55,3.73,0,29,1,24,2.63,3,4.81
19,4.74,4.09,1,18,0,9,8.1,2,3.84
19,9.7,5.57,1,51,1,21,4.96,4,6.04
8,8.83,6.36,0,7,0,40,4.9,8,5.09
0,6.87,5.18,1,21,1,4,6.26,8,3.5
20,6.07,5.8,0,14,0,11,1.71,5,2.92
36,1.0,1.99,0,15,1,6,4.6,3,0.28
50,3.85,6.47,0,23,0,8,6.82,5,4.35
19,1.0,1.54,1,17,0,35,8.81,3,1.22
42,5.5,6.7,1,16,1,12,5.5,5,3.72
60,1.0,2.82,1,19,1,37,6.49,3,3.68
54,9.93,8.76,1,4,1,12,6.42,10,5.42
14,6.94,6.91,1,24,0,12,4.41,5,3.57
7,6.48,3.67,0,17,0,8,5.29,8,3.31
12,9.98,7.97,1,7,0,13,3.68,2,4.35
23,9.98,7.73,1,6,0,21,7.28,3,4.44
23,9.01,6.27,1,0,0,2,2.81,7,5.58
27,8.73,7.7,1,21,1,27,3.11,6,2.09
39,5.29,6.89,0,6,0,1,2.89,4,3.64
59,7.2,3.65,0,32,0,8,3.77,4,6.24
43,9.91,7.41,1,43,0,4,3.35,8,7.43
29,1.08,1.4,0,39,1,8,4.21,7,0.41
35,9.94,8.03,1,11,0,14,4.75,3,4.94
15,1.0,2.27,0,31,0,26,6.7,6,0.75
2,7.21,5.72,1,6,1,25,4.68,2,2.67
12,9.92,8.64,1,13,0,3,4.0,1,4.4
30,3.0,5.44,1,22,0,14,3.66,9,3.59
31,4.56,7.39,0,3,0,15,7.67,4,5.37
33,1.0,1.86,0,5,0,21,5.02,6,2.32
6,1.86,1.3,0,20,0,8,7.03,13,0.0
54,8.47,7.64,1,5,0,11,1.95,5,6.69
19,3.12,5.48,0,25,0,1,3.41,6,0.62
8,1.23,3.55,1,38,0,9,6.8,6,3.2
36,1.18,4.32,1,7,0,8,3.06,5,0.42
9,9.95,7.75,1,7,0,4,6.95,6,4.03
19,6.64,5.37,1,25,0,2,2.42,5,3.39
18,8.62,7.29,1,13,0,22,2.86,5,4.29
11,9.09,7.12,1,31,0,34,3.97,4,3.15
3,5.99,6.26,1,34,1,13,3.09,4,0.87
23,2.08,4.22,1,8,0,8,3.09,1,2.94
48,9.99,9.04,1,2,1,8,7.61,6,8.16
34,8.59,7.66,0,34,1,41,3.02,4,5.0
51,5.89,5.78,1,32,1,15,5.85,3,4.25
20,5.22,5.93,0,21,1,11,6.44,5,3.42
56,8.75,5.29,1,7,1,48,2.65,1,5.48
42,4.64,5.0,0,28,1,23,3.61,9,3.31
16,3.5,4.15,1,31,1,28,2.97,5,1.87
23,5.16,5.31,1,45,0,10,3.62,5,2.34
59,7.66,6.51,0,42,0,26,9.05,4,5.07
26,2.11,3.69,1,13,0,8,8.66,7,1.73
25,2.16,2.72,0,29,1,13,7.56,8,2.93
18,2.52,4.64,0,21,0,23,9.4,5,3.3
30,9.94,8.44,1,18,1,23,5.94,7,5.11
32,1.23,2.89,0,6,0,21,3.78,2,0.23
1,1.0,1.9,1,16,0,1,6.74,6,4.77
27,1.0,3.42,0,8,0,6,7.95,3,1.13
26,9.54,7.93,1,44,1,9,3.49,1,4.91
17,3.28,3.21,0,50,1,23,8.25,1,3.22
47,9.23,7.48,1,22,0,11,4.17,1,5.9
7,1.54,3.55,1,19,1,4,2.97,3,1.51
10,10.0,8.55,1,20,0,16,3.29,1,4.4
25,9.95,8.45,1,20,0,25,4.27,5,5.15
28,3.6,4.25,0,20,0,3,5.92,5,2.48
23,9.93,8.98,0,19,1,5,4.49,5,7.65
28,3.4,5.27,1,40,1,6,5.83,3,1.82
26,1.93,3.89,0,27,0,12,10.0,2,4.24
13,6.18,5.12,0,6,0,18,1.67,6,3.3
13,1.0,1.54,0,5,1,17,5.38,6,4.55
24,10.0,7.45,1,23,0,10,4.83,7,1.65
6,9.87,9.88,1,23,0,12,3.93,8,6.15
50,1.0,2.88,1,24,0,14,1.34,5,2.11
48,2.17,5.43,1,2,0,30,3.71,2,3.87
36,1.69,2.89,1,36,1,31,6.59,3,3.5
17,7.55,6.27,0,2,0,25,5.57,4,4.94
47,2.94,3.69,0,23,1,9,6.96,6,3.12
30,1.54,2.83,0,7,1,3,4.58,4,2.32
34,1.0,1.83,0,13,1,21,1.49,11,2.34
10,10.0,6.85,1,21,0,9,3.07,0,10.0
11,3.16,4.4,1,26,0,36,2.22,5,1.42
30,9.41,8.7,1,18,1,2,7.88,6,5.69
19,9.85,10.0,1,21,1,10,1.71,4,6.02
10,9.9,7.5,0,23,0,46,5.81,3,1.42
25,1.0,2.25,1,13,0,17,10.0,4,2.97
5,4.36,3.84,0,41,0,5,1.58,1,0.14
41,2.05,4.36,1,50,1,1,3.21,6,2.71
15,5.04,5.84,0,17,1,15,5.69,2,3.61
32,1.49,2.02,1,7,1,26,2.92,4,4.57
58,3.92,3.45,1,40,1,40,2.26,3,3.67
29,9.99,8.95,1,34,1,3,3.12,7,4.69
17,4.12,4.85,0,19,0,23,4.05,4,3.45
29,9.67,8.56,1,17,1,3,4.14,4,6.57
59,7.86,5.83,1,15,1,17,4.9,6,5.15
24,8.18,5.03,1,37,0,4,0.61,3,2.72
22,3.45,3.19,0,40,0,17,7.64,6,2.45
1,1.0,3.29,1,19,1,2,2.95,2,2.08
29,6.43,7.97,1,18,1,24,7.57,4,4.61
33,1.0,2.17,1,5,1,21,10.0,4,1.49
53,1.0,4.88,0,22,1,19,5.08,5,2.61
8,7.84,7.53,0,14,0,8,7.05,7,4.74
22,9.99,6.6,1,4,1,12,7.82,4,5.67
49,1.0,2.81,1,10,0,21,7.52,6,2.68
53,4.26,5.42,1,38,0,21,2.92,5,4.76
29,4.15,2.06,0,20,0,42,2.18,5,2.47
32,9.48,8.33,0,6,0,20,8.26,3,4.59
17,9.86,9.09,1,41,0,39,1.41,4,4.95
42,1.0,3.0,0,6,1,34,5.09,4,1.94
5,8.47,7.02,0,20,0,10,3.91,5,1.46
41,9.74,7.67,1,16,0,4,7.59,6,6.95
32,3.29,3.74,0,31,0,9,4.2,4,2.42
25,9.68,6.63,1,37,1,1,8.56,5,3.47
23,1.39,2.15,0,16,0,8,5.16,8,1.28
26,1.0,2.18,1,19,0,13,5.63,4,1.08
25,9.23,7.65,1,36,0,18,4.44,7,3.95
10,1.0,2.04,0,22,0,9,2.88,5,0.0
20,9.55,6.86,1,20,0,25,3.04,5,4.33
44,9.28,8.33,0,22,1,34,1.58,3,5.54
32,10.0,8.37,0,22,0,22,2.88,3,3.55
46,3.69,3.68,0,19,0,25,4.45,5,2.06
6,8.21,7.43,1,19,0,13,5.26,8,3.23
18,1.0,2.15,0,22,1,34,0.54,9,0.25
7,9.64,7.85,1,59,0,21,4.55,4,3.78
25,5.62,6.35,1,15,1,8,7.37,2,2.83
56,10.0,7.4,0,20,1,33,2.71,3,7.82
15,1.0,1.43,1,14,0,3,4.03,3,0.54
8,8.78,7.12,1,19,1,15,2.37,4,2.37
26,6.33,4.43,1,34,0,22,3.45,6,3.33
12,1.0,2.32,0,39,0,8,1.62,6,1.61
19,2.41,3.17,1,41,0,6,6.48,8,5.87
38,1.0,1.0,1,36,1,36,2.14,6,1.31
37,8.76,7.79,1,25,0,1,3.24,7,3.54
26,5.35,5.03,0,9,1,2,3.46,2,4.54
23,9.98,9.17,1,24,1,26,3.68,5,3.54
7,4.6,4.97,1,19,0,6,3.78,4,2.96
12,4.98,5.72,1,15,1,8,6.93,3,6.08
37,1.31,3.98,1,20,0,6,5.01,3,2.71
36,1.0,2.47,0,21,1,6,3.9,1,1.74
11,7.8,6.68,1,23,1,11,10.0,1,3.51
29,1.21,1.15,0,24,1,42,5.67,3,0.62
9,7.52,7.75,1,25,1,18,4.35,10,4.25
26,8.95,7.23,0,11,1,21,10.0,3,6.91
8,3.88,3.33,0,37,0,19,4.46,7,0.4
10,5.26,5.9,0,24,1,1,3.65,9,3.44
46,2.77,1.48,0,32,0,9,4.86,5,2.17
7,1.0,2.17,0,49,0,20,2.64,6,0.0
18,4.82,5.8,1,29,1,12,1.54,3,2.44
7,3.98,3.95,0,8,0,3,1.94,6,0.21
47,6.59,5.23,1,23,0,2,5.85,3,4.6
29,8.29,6.56,1,17,0,6,2.26,6,5.29
14,1.55,1.0,1,21,0,8,5.59,10,0.67
21,6.34,6.52,0,0,0,14,5.08,7,4.82
47,7.55,6.41,0,16,0,3,6.1,6,4.33
54,1.1,2.39,0,16,1,1,5.39,7,3.08
15,3.66,3.93,0,40,0,11,3.42,4,3.32
44,9.99,8.01,1,18,0,17,10.0,9,1.83
42,1.0,3.25,1,21,1,5,3.42,9,2.68
46,1.0,2.55,1,7,1,12,3.71,4,1.2
16,4.71,3.46,1,16,1,31,3.51,3,2.88
23,1.83,3.67,0,20,0,5,2.29,3,0.24
30,1.0,3.1,0,17,0,27,3.53,1,1.6
51,9.51,7.91,1,20,1,7,7.75,2,6.69
23,7.47,7.56,1,23,0,3,2.93,4,4.79
26,7.67,6.63,1,24,1,6,7.56,3,4.33
19,1.0,3.71,0,45,0,23,6.57,6,0.55
52,7.39,7.84,1,22,1,6,8.17,7,6.3
44,5.84,6.09,1,0,0,26,1.92,4,3.14
8,6.46,5.13,1,14,0,10,6.71,2,5.38
41,3.34,3.87,1,2,1,3,4.5,4,4.76
24,8.4,8.28,1,21,1,6,2.85,3,4.55
40,2.84,2.2,0,13,1,14,2.68,3,0.46
29,4.31,4.2,0,6,0,7,4.64,5,2.26
22,4.31,4.24,0,42,1,8,4.13,4,1.68
60,1.0,1.73,0,10,0,1,6.77,4,4.4
17,1.0,3.47,1,14,0,10,7.05,3,0.88
36,1.0,2.98,0,25,0,11,7.36,6,1.7
25,6.69,5.3,1,23,1,3,4.16,4,1.13
20,10.0,8.61,1,2,0,16,6.83,4,5.93
22,8.52,6.95,1,1,1,23,4.48,4,4.0
39,9.97,7.09,1,0,0,32,3.68,6,4.59
22,9.68,7.09,1,27,0,14,7.02,7,7.21
11,9.99,8.43,1,5,0,21,6.96,7,5.46
12,3.46,5.01,0,10,0,21,2.38,9,0.0
4,1.0,2.11,0,38,0,18,6.69,1,0.78
36,8.79,7.82,0,21,0,17,2.85,4,4.42
32,8.85,8.89,1,24,0,3,5.45,1,5.98
18,1.0,1.34,0,9,0,3,4.49,5,3.14
16,1.0,2.96,0,6,0,24,4.86,4,1.97
28,1.0,3.43,1,20,0,45,4.85,5,0.0
39,9.39,7.54,0,5,0,9,6.36,5,4.57
46,3.89,5.57,1,1,0,23,4.53,3,4.35
30,1.0,4.8,1,18,1,14,6.78,5,3.48
20,6.68,6.35,0,5,0,11,5.99,3,3.79
40,6.49,5.66,0,26,0,21,7.87,8,5.84
4,6.44,6.84,1,17,0,8,4.93,6,2.36
53,5.97,6.42,1,25,0,19,2.5,6,4.62
14,3.14,1.36,1,4,0,16,5.57,5,2.49
16,7.28,6.36,1,49,0,16,3.18,6,3.57
30,9.79,7.48,1,23,0,28,1.76,5,5.96
35,6.47,6.28,1,23,1,5,4.58,1,4.55
19,7.32,6.2,0,24,1,5,10.0,2,4.24
73,9.9,7.86,1,46,1,11,4.44,5,7.15
5,8.42,6.19,1,25,0,7,6.43,8,3.34
44,1.0,3.33,1,57,1,12,4.4,7,2.76
8,9.98,9.64,0,28,0,9,7.95,3,4.67
20,1.0,1.75,1,22,1,13,8.71,12,0.7
27,4.41,3.25,1,36,0,24,4.71,6,2.12
20,5.44,5.28,0,42,0,6,7.15,6,2.91
11,6.4,5.81,1,0,0,5,2.11,4,4.27
3,1.0,3.77,0,24,1,18,3.68,3,1.47
23,1.0,1.37,0,14,1,4,6.3,5,0.73
57,7.44,5.93,0,8,0,36,3.46,4,6.97
44,1.24,1.0,0,55,1,29,4.49,4,1.77
10,5.43,6.63,1,12,1,37,2.34,4,0.09
28,6.06,5.89,1,19,0,4,9.63,8,5.24
15,1.0,2.14,0,1,0,15,7.57,5,0.89
1,8.37,5.7,0,11,1,5,3.18,5,1.54
29,1.0,1.37,1,4,0,39,2.51,4,3.64
23,9.93,8.37,1,23,1,11,6.29,1,5.26
10,9.78,6.76,0,23,0,15,3.43,3,3.4
15,1.0,2.7,0,41,1,9,3.74,4,0.5
4,1.0,4.64,1,11,1,19,10.0,12,4.0
34,8.52,6.77,0,5,0,12,3.1,4,4.9
25,10.0,7.04,1,0,0,19,5.27,7,4.4
7,9.1,7.84,1,12,0,14,4.7,4,6.33
16,7.69,5.39,0,15,0,25,4.05,5,2.93
43,1.0,4.32,0,48,0,22,7.58,4,2.0
31,1.74,4.45,0,44,1,40,4.55,1,2.92
21,6.08,5.48,0,42,1,8,4.24,3,2.91
2,6.66,5.1,1,2,1,25,4.7,4,1.61
4,1.0,2.17,0,36,0,13,4.66,8,1.56
27,1.0,2.3,1,0,1,23,5.9,4,2.77
16,7.64,6.97,1,26,0,9,4.8,8,3.47
15,9.81,8.93,1,30,0,4,2.23,4,7.48
24,1.0,1.56,0,22,0,19,2.86,8,0.95
